day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
1;292300;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;2132.0
1;292300;BANANAS;4845;23;;;;;4851;23;;;;;4848.0;1642.05859375
1;292400;PEARLS;9995;23;;;;;9998;1;10005;23;;;9996.5;2132.0
1;292400;BANANAS;4844;23;;;;;4845;1;4851;23;;;4844.5;1646.32421875
1;292500;PEARLS;10002;1;9996;1;9995;25;10004;1;10005;25;;;10003.0;2134.0
1;292500;BANANAS;4843;26;;;;;4850;26;;;;;4846.5;1654.625
1;292600;PEARLS;10002;1;9995;28;;;10005;28;;;;;10003.5;2136.0
1;292600;BANANAS;4843;28;;;;;4850;28;;;;;4846.5;1653.6796875
1;292700;PEARLS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;2136.0
1;292700;BANANAS;4844;26;;;;;4850;26;;;;;4847.0;1651.97265625
1;292800;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;2136.0
1;292800;BANANAS;4844;28;;;;;4851;28;;;;;4847.5;1650.41015625
1;292900;PEARLS;9998;5;9995;21;;;10005;21;;;;;10001.5;2136.0
1;292900;BANANAS;4844;4;4843;21;;;4850;21;;;;;4847.0;1653.6015625
1;293000;PEARLS;9998;6;9996;1;9995;29;10000;4;10004;1;10005;29;9999.0;2136.0
1;293000;BANANAS;4844;6;4843;30;;;4849;1;4850;29;;;4846.5;1658.2265625
1;293100;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;2136.0
1;293100;BANANAS;4843;27;;;;;4849;27;;;;;4846.0;1658.9921875
1;293200;PEARLS;9998;5;9996;1;9995;21;10000;2;10004;1;10005;21;9999.0;2136.0
1;293200;BANANAS;4847;1;4844;5;4843;22;4850;22;;;;;4848.5;1656.40234375
1;293300;BANANAS;4842;28;;;;;4849;28;;;;;4845.5;1661.48046875
1;293300;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;2136.0
1;293400;BANANAS;4843;31;;;;;4849;31;;;;;4846.0;1659.71484375
1;293400;PEARLS;10002;5;9996;2;9995;29;10004;2;10005;29;;;10003.0;2136.0
1;293500;BANANAS;4842;30;;;;;4849;30;;;;;4845.5;1662.56640625
1;293500;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;2136.0
1;293600;BANANAS;4842;22;;;;;4843;10;4846;4;4848;22;4842.5;1668.11328125
1;293600;PEARLS;9996;1;9995;21;;;10002;4;10004;1;10005;21;9999.0;2136.0
1;293700;BANANAS;4842;23;;;;;4846;6;4848;23;;;4844.0;1684.0
1;293700;PEARLS;9996;1;9995;22;;;10002;6;10004;1;10005;22;9999.0;2136.0
1;293800;BANANAS;4842;8;4841;23;;;4848;23;;;;;4845.0;1684.0
1;293800;PEARLS;9998;8;9995;23;;;10005;23;;;;;10001.5;2136.0
1;293900;BANANAS;4842;1;4841;27;;;4848;28;;;;;4845.0;1684.0
1;293900;PEARLS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;2136.0
1;294000;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;2136.0
1;294000;BANANAS;4841;29;;;;;4848;29;;;;;4844.5;1684.0
1;294100;BANANAS;4847;1;4842;29;;;4849;29;;;;;4848.0;1684.0
1;294100;PEARLS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;2136.0
1;294200;PEARLS;9996;2;9995;22;;;10002;10;10004;2;10005;22;9999.0;2136.0
1;294200;BANANAS;4842;24;;;;;4847;10;4849;24;;;4844.5;1687.095703125
1;294300;BANANAS;4842;26;;;;;4848;26;;;;;4845.0;1687.828125
1;294300;PEARLS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;2136.0
1;294400;PEARLS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;2136.0
1;294400;BANANAS;4847;1;4842;30;;;4848;30;;;;;4847.5;1687.9775390625
1;294500;BANANAS;4841;21;;;;;4848;21;;;;;4844.5;1688.7216796875
1;294500;PEARLS;9995;21;;;;;10005;21;;;;;10000.0;2136.0
1;294600;PEARLS;10002;1;9998;1;9995;25;10005;25;;;;;10003.5;2136.0
1;294600;BANANAS;4842;1;4841;25;;;4844;6;4848;25;;;4843.0;1689.4091796875
1;294700;BANANAS;4841;22;;;;;4848;22;;;;;4844.5;1688.9296875
1;294700;PEARLS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;2136.0
1;294800;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;2136.0
1;294800;BANANAS;4841;29;;;;;4848;29;;;;;4844.5;1688.2958984375
1;294900;BANANAS;4842;27;;;;;4849;27;;;;;4845.5;1686.7333984375
1;294900;PEARLS;9996;1;9995;26;;;9998;5;10004;1;10005;26;9997.0;2136.0
1;295000;PEARLS;9996;2;9995;27;;;9998;1;10004;2;10005;27;9997.0;2146.0
1;295000;BANANAS;4842;29;;;;;4849;29;;;;;4845.5;1687.1044921875
1;295100;BANANAS;4842;30;;;;;4847;8;4849;30;;;4844.5;1687.7177734375
1;295100;PEARLS;9995;30;;;;;10002;8;10005;30;;;9998.5;2148.0
1;295200;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;2148.0
1;295200;BANANAS;4842;25;;;;;4843;1;4849;25;;;4842.5;1687.109375
1;295300;BANANAS;4843;25;;;;;4848;9;4850;26;;;4845.5;1688.63818359375
1;295300;PEARLS;9996;2;9995;24;;;10002;3;10004;2;10005;24;9999.0;2148.0
1;295400;PEARLS;10002;1;9998;7;9996;1;10004;1;10005;25;;;10003.0;2148.0
1;295400;BANANAS;4844;7;4843;26;;;4849;26;;;;;4846.5;1689.0498046875
1;295500;PEARLS;10000;5;9996;1;9995;25;10004;1;10005;25;;;10002.0;2150.0
1;295500;BANANAS;4842;26;;;;;4849;26;;;;;4845.5;1689.51025390625
1;295600;PEARLS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;2150.0
1;295600;BANANAS;4842;31;;;;;4848;2;4849;29;;;4845.0;1689.767578125
1;295700;PEARLS;10002;4;9996;1;9995;26;10004;1;10005;26;;;10003.0;2150.0
1;295700;BANANAS;4848;1;4843;1;4842;26;4849;27;;;;;4848.5;1689.15478515625
1;295800;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;2158.0
1;295800;BANANAS;4843;23;;;;;4849;23;;;;;4846.0;1689.08984375
1;295900;PEARLS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;2158.0
1;295900;BANANAS;4843;30;;;;;4849;30;;;;;4846.0;1688.95556640625
1;296000;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;2158.0
1;296000;BANANAS;4842;24;;;;;4849;24;;;;;4845.5;1689.36328125
1;296100;PEARLS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;2158.0
1;296100;BANANAS;4843;28;;;;;4849;28;;;;;4846.0;1689.08837890625
1;296200;BANANAS;4844;9;4843;27;;;4849;2;4850;25;;;4846.5;1688.8095703125
1;296200;PEARLS;9998;9;9996;2;9995;25;10004;2;10005;25;;;10001.0;2158.0
1;296300;BANANAS;4843;30;;;;;4849;1;4850;30;;;4846.0;1688.87060546875
1;296300;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;2158.0
1;296400;BANANAS;4843;20;;;;;4850;20;;;;;4846.5;1688.8994140625
1;296400;PEARLS;9995;20;;;;;10005;20;;;;;10000.0;2158.0
1;296500;BANANAS;4848;1;4844;5;4843;24;4849;24;;;;;4848.5;1688.94287109375
1;296500;PEARLS;10002;1;9998;5;9996;1;10004;1;10005;23;;;10003.0;2158.0
1;296600;PEARLS;10002;1;9998;2;9996;1;10004;1;10005;28;;;10003.0;2160.0
1;296600;BANANAS;4843;2;4842;29;;;4849;29;;;;;4846.0;1689.55126953125
1;296700;PEARLS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;2160.0
1;296700;BANANAS;4843;2;4842;26;;;4849;28;;;;;4846.0;1689.2607421875
1;296800;PEARLS;9995;21;;;;;9998;1;10000;6;10005;21;9996.5;2160.0
1;296800;BANANAS;4843;21;;;;;4849;21;;;;;4846.0;1689.00830078125
1;296900;PEARLS;9996;2;9995;21;;;9998;1;10004;2;10005;21;9997.0;2162.0
1;296900;BANANAS;4843;23;;;;;4849;23;;;;;4846.0;1688.99365234375
1;297000;PEARLS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;2164.0
1;297000;BANANAS;4847;1;4842;31;;;4849;31;;;;;4848.0;1689.60498046875
1;297100;PEARLS;9996;1;9995;30;;;10000;3;10004;1;10005;30;9998.0;2164.0
1;297100;BANANAS;4842;31;;;;;4848;1;4849;30;;;4845.0;1689.82373046875
1;297200;PEARLS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;2164.0
1;297200;BANANAS;4845;1;4842;32;;;4848;2;4849;30;;;4846.5;1689.80615234375
1;297300;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;2164.0
1;297300;BANANAS;4841;26;;;;;4848;26;;;;;4844.5;1690.2353515625
1;297400;PEARLS;10002;1;9998;8;9996;2;10004;2;10005;26;;;10003.0;2164.0
1;297400;BANANAS;4842;8;4841;28;;;4847;28;;;;;4844.5;1691.037109375
1;297500;PEARLS;10002;1;9995;23;;;10005;23;;;;;10003.5;2166.0
1;297500;BANANAS;4841;22;;;;;4847;23;;;;;4844.0;1691.09326171875
1;297600;PEARLS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;2168.0
1;297600;BANANAS;4840;28;;;;;4847;28;;;;;4843.5;1691.4150390625
1;297700;BANANAS;4840;22;;;;;4846;2;4847;20;;;4843.0;1691.7265625
1;297700;PEARLS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;2168.0
1;297800;BANANAS;4840;27;;;;;4846;27;;;;;4843.0;1691.9921875
1;297800;PEARLS;10002;2;9996;1;9995;26;10004;1;10005;26;;;10003.0;2168.0
1;297900;BANANAS;4840;30;;;;;4846;30;;;;;4843.0;1691.91845703125
1;297900;PEARLS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;2168.0
1;298000;BANANAS;4840;22;;;;;4847;22;;;;;4843.5;1691.84423828125
1;298000;PEARLS;9995;22;;;;;10005;22;;;;;10000.0;2168.0
1;298100;BANANAS;4840;22;;;;;4846;1;4847;21;;;4843.0;1691.6826171875
1;298100;PEARLS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;2168.0
1;298200;BANANAS;4840;31;;;;;4846;1;4847;30;;;4843.0;1691.8232421875
1;298200;PEARLS;10002;1;9996;1;9995;30;10004;1;10005;30;;;10003.0;2168.0
1;298300;BANANAS;4840;30;;;;;4846;30;;;;;4843.0;1691.9443359375
1;298300;PEARLS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;2168.0
1;298400;BANANAS;4840;22;;;;;4845;1;4847;22;;;4842.5;1691.83447265625
1;298400;PEARLS;9995;22;;;;;10002;1;10005;22;;;9998.5;2168.0
1;298500;BANANAS;4843;2;4841;2;4840;24;4847;24;;;;;4845.0;1691.50244140625
1;298500;PEARLS;9998;2;9996;2;9995;22;10004;2;10005;22;;;10001.0;2168.0
1;298600;BANANAS;4841;22;;;;;4846;2;4847;22;;;4843.5;1690.92236328125
1;298600;PEARLS;9996;1;9995;21;;;10002;2;10004;1;10005;21;9999.0;2168.0
1;298700;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;2168.0
1;298700;BANANAS;4840;22;;;;;4847;23;;;;;4843.5;1691.30859375
1;298800;PEARLS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;2168.0
1;298800;BANANAS;4841;2;4840;22;;;4843;3;4847;24;;;4842.0;1691.2158203125
1;298900;BANANAS;4840;23;;;;;4845;4;4847;24;;;4842.5;1691.2802734375
1;298900;PEARLS;9996;1;9995;23;;;9998;1;10002;4;10004;1;9997.0;2168.0
1;299000;BANANAS;4841;32;;;;;4847;32;;;;;4844.0;1691.05126953125
1;299000;PEARLS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;2170.0
1;299100;PEARLS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;2170.0
1;299100;BANANAS;4840;21;;;;;4846;1;4847;20;;;4843.0;1691.83154296875
1;299200;PEARLS;9996;1;9995;29;;;9998;3;10004;1;10005;29;9997.0;2170.0
1;299200;BANANAS;4840;30;;;;;4846;1;4847;29;;;4843.0;1691.8798828125
1;299300;BANANAS;4844;12;4839;24;;;4846;24;;;;;4845.0;1692.52587890625
1;299300;PEARLS;9996;2;9995;22;;;9998;5;10004;2;10005;22;9997.0;2176.0
1;299400;BANANAS;4841;2;4840;31;;;4846;2;4847;29;;;4843.5;1691.75439453125
1;299400;PEARLS;9998;2;9996;2;9995;29;10004;2;10005;29;;;10001.0;2186.0
1;299500;PEARLS;9998;6;9996;1;9995;20;10004;1;10005;20;;;10001.0;2186.0
1;299500;BANANAS;4842;6;4841;21;;;4847;21;;;;;4844.5;1690.9921875
1;299600;PEARLS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;2186.0
1;299600;BANANAS;4841;26;;;;;4847;1;4848;25;;;4844.0;1690.8740234375
1;299700;BANANAS;4842;1;4841;26;;;4846;7;4848;27;;;4844.0;1690.18701171875
1;299700;PEARLS;9996;1;9995;26;;;10002;7;10004;1;10005;26;9999.0;2186.0
1;299800;BANANAS;4845;4;4842;26;;;4847;10;4848;26;;;4846.0;1689.93798828125
1;299800;PEARLS;9996;2;9995;24;;;10002;10;10004;2;10005;24;9999.0;2186.0
1;299900;PEARLS;9995;24;;;;;10005;24;;;;;10000.0;2186.0
1;299900;BANANAS;4847;1;4842;24;;;4849;24;;;;;4848.0;1689.81396484375
1;300000;PEARLS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;2186.0
1;300000;BANANAS;4842;30;;;;;4848;30;;;;;4845.0;1691.9716796875
1;300100;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;2186.0
1;300100;BANANAS;4842;30;;;;;4848;31;;;;;4845.0;1692.126953125
1;300200;PEARLS;9998;5;9996;2;9995;24;10004;2;10005;24;;;10001.0;2186.0
1;300200;BANANAS;4842;4;4841;26;;;4848;26;;;;;4845.0;1692.796875
1;300300;PEARLS;9995;24;;;;;10005;24;;;;;10000.0;2186.0
1;300300;BANANAS;4847;1;4842;24;;;4849;24;;;;;4848.0;1691.4453125
1;300400;PEARLS;10002;1;9996;1;9995;22;10004;1;10005;22;;;10003.0;2186.0
1;300400;BANANAS;4842;23;;;;;4849;23;;;;;4845.5;1692.318359375
1;300500;PEARLS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;2188.0
1;300500;BANANAS;4847;1;4842;21;;;4848;1;4849;20;;;4847.5;1693.259765625
1;300600;PEARLS;9996;1;9995;21;;;10002;10;10004;1;10005;21;9999.0;2188.0
1;300600;BANANAS;4842;21;;;;;4847;10;4849;22;;;4844.5;1694.5546875
1;300700;BANANAS;4847;1;4842;27;;;4849;27;;;;;4848.0;1694.162109375
1;300700;PEARLS;9995;27;;;;;10005;27;;;;;10000.0;2188.0
1;300800;BANANAS;4843;1;4842;30;;;4849;31;;;;;4846.0;1693.80859375
1;300800;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;2188.0
1;300900;BANANAS;4843;1;4842;21;;;4844;2;4849;22;;;4843.5;1694.125
1;300900;PEARLS;10000;3;9996;1;9995;21;10004;1;10005;21;;;10002.0;2188.0
1;301000;BANANAS;4842;32;;;;;4849;32;;;;;4845.5;1694.7265625
1;301000;PEARLS;10002;1;9996;2;9995;30;10004;2;10005;30;;;10003.0;2188.0
1;301100;PEARLS;9996;1;9995;29;;;10002;8;10004;1;10005;29;9999.0;2190.0
1;301100;BANANAS;4843;30;;;;;4848;9;4849;30;;;4845.5;1692.65234375
1;301200;PEARLS;10002;14;9996;1;9995;28;10004;1;10005;28;;;10003.0;2190.0
1;301200;BANANAS;4843;28;;;;;4849;29;;;;;4846.0;1693.099609375
1;301300;PEARLS;10000;3;9996;2;9995;27;10002;9;10004;2;10005;27;10001.0;2204.0
1;301300;BANANAS;4843;29;;;;;4848;9;4850;29;;;4845.5;1690.4296875
1;301400;PEARLS;9996;1;9995;29;;;9998;1;10002;7;10004;1;9997.0;2204.0
1;301400;BANANAS;4844;1;4843;29;;;4848;7;4850;30;;;4846.0;1689.23828125
1;301500;PEARLS;9995;20;;;;;10000;2;10005;20;;;9997.5;2206.0
1;301500;BANANAS;4843;20;;;;;4850;20;;;;;4846.5;1691.205078125
1;301600;PEARLS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;2206.0
1;301600;BANANAS;4843;29;;;;;4850;29;;;;;4846.5;1690.833984375
1;301700;PEARLS;10002;1;9996;2;9995;25;10004;2;10005;25;;;10003.0;2206.0
1;301700;BANANAS;4843;27;;;;;4849;2;4850;25;;;4846.0;1692.041015625
1;301800;PEARLS;10002;3;9996;1;9995;26;10004;1;10005;26;;;10003.0;2208.0
1;301800;BANANAS;4843;26;;;;;4850;27;;;;;4846.5;1689.4765625
1;301900;PEARLS;10002;3;9995;23;;;10005;23;;;;;10003.5;2208.0
1;301900;BANANAS;4843;23;;;;;4850;23;;;;;4846.5;1689.9765625
1;302000;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;2208.0
1;302000;BANANAS;4843;23;;;;;4849;23;;;;;4846.0;1693.0234375
1;302100;PEARLS;9995;22;;;;;10005;22;;;;;10000.0;2208.0
1;302100;BANANAS;4843;22;;;;;4844;7;4850;22;;;4843.5;1692.3203125
1;302200;BANANAS;4843;28;;;;;4850;28;;;;;4846.5;1703.0
1;302200;PEARLS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;2208.0
1;302300;BANANAS;4843;24;;;;;4845;5;4850;24;;;4844.0;1703.0
1;302300;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;2208.0
1;302400;BANANAS;4844;24;;;;;4850;24;;;;;4847.0;1703.0
1;302400;PEARLS;9995;24;;;;;10005;24;;;;;10000.0;2208.0
1;302500;BANANAS;4844;1;4843;27;;;4850;28;;;;;4847.0;1703.0
1;302500;PEARLS;9996;1;9995;27;;;9998;1;10004;1;10005;27;9997.0;2208.0
1;302600;BANANAS;4844;5;4843;22;;;4850;22;;;;;4847.0;1703.0
1;302600;PEARLS;9998;6;9996;1;9995;21;10004;1;10005;21;;;10001.0;2210.0
1;302700;BANANAS;4843;21;;;;;4850;21;;;;;4846.5;1703.0
1;302700;PEARLS;9995;21;;;;;10005;21;;;;;10000.0;2210.0
1;302800;BANANAS;4847;13;4843;1;4842;22;4849;23;;;;;4848.0;1703.0
1;302800;PEARLS;10002;1;9996;1;9995;22;10004;1;10005;22;;;10003.0;2210.0
1;302900;BANANAS;4843;6;4842;27;;;4849;27;;;;;4846.0;1718.6328125
1;302900;PEARLS;9998;6;9995;27;;;10005;27;;;;;10001.5;2212.0
1;303000;PEARLS;9996;2;9995;26;;;10002;4;10004;2;10005;26;9999.0;2212.0
1;303000;BANANAS;4843;2;4842;26;;;4847;4;4849;28;;;4845.0;1719.328125
1;303100;BANANAS;4842;30;;;;;4849;30;;;;;4845.5;1721.76953125
1;303100;PEARLS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;2212.0
1;303200;PEARLS;9996;1;9995;28;;;10002;5;10004;1;10005;28;9999.0;2212.0
1;303200;BANANAS;4843;1;4842;28;;;4847;5;4849;29;;;4845.0;1717.30078125
1;303300;BANANAS;4842;22;;;;;4848;22;;;;;4845.0;1730.1171875
1;303300;PEARLS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;2212.0
1;303400;PEARLS;9995;23;;;;;10005;23;;;;;10000.0;2212.0
1;303400;BANANAS;4842;23;;;;;4849;23;;;;;4845.5;1726.2578125
1;303500;BANANAS;4842;29;;;;;4849;29;;;;;4845.5;1724.06640625
1;303500;PEARLS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;2212.0
1;303600;PEARLS;9995;25;;;;;10002;7;10005;25;;;9998.5;2212.0
1;303600;BANANAS;4842;25;;;;;4847;7;4849;25;;;4844.5;1724.58203125
1;303700;BANANAS;4842;22;;;;;4849;22;;;;;4845.5;1720.78515625
1;303700;PEARLS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;2212.0
1;303800;PEARLS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;2212.0
1;303800;BANANAS;4842;25;;;;;4849;25;;;;;4845.5;1723.5859375
1;303900;BANANAS;4842;23;;;;;4849;23;;;;;4845.5;1721.6171875
1;303900;PEARLS;9995;23;;;;;10005;23;;;;;10000.0;2212.0
1;304000;PEARLS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;2212.0
1;304000;BANANAS;4842;25;;;;;4849;25;;;;;4845.5;1721.515625
1;304100;BANANAS;4842;30;;;;;4848;1;4849;29;;;4845.0;1726.7578125
1;304100;PEARLS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;2212.0
1;304200;PEARLS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;2212.0
1;304200;BANANAS;4841;27;;;;;4848;27;;;;;4844.5;1735.78515625
1;304300;BANANAS;4841;26;;;;;4848;26;;;;;4844.5;1737.15625
1;304300;PEARLS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;2212.0
1;304400;PEARLS;9995;20;;;;;10005;20;;;;;10000.0;2212.0
1;304400;BANANAS;4841;20;;;;;4842;4;4848;20;;;4841.5;1739.61328125
1;304500;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;2212.0
1;304500;BANANAS;4841;23;;;;;4848;24;;;;;4844.5;1743.96875
1;304600;PEARLS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;2212.0
1;304600;BANANAS;4841;25;;;;;4847;1;4848;24;;;4844.0;1747.578125
1;304700;PEARLS;9995;29;;;;;9998;1;10005;29;;;9996.5;2212.0
1;304700;BANANAS;4841;29;;;;;4848;29;;;;;4844.5;1745.01171875
1;304800;PEARLS;10002;3;9996;1;9995;26;10004;1;10005;26;;;10003.0;2214.0
1;304800;BANANAS;4841;27;;;;;4846;9;4848;27;;;4843.5;1745.01171875
1;304900;PEARLS;10002;7;9995;27;;;10005;27;;;;;10003.5;2216.0
1;304900;BANANAS;4841;27;;;;;4848;27;;;;;4844.5;1746.3828125
1;305000;PEARLS;9995;26;;;;;9998;2;10005;26;;;9996.5;2216.0
1;305000;BANANAS;4841;26;;;;;4843;1;4848;26;;;4842.0;1745.4375
1;305100;BANANAS;4841;28;;;;;4848;28;;;;;4844.5;1748.359375
1;305100;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;2220.0
1;305200;BANANAS;4842;23;;;;;4848;23;;;;;4845.0;1743.2734375
1;305200;PEARLS;9995;23;;;;;10005;23;;;;;10000.0;2220.0
1;305300;BANANAS;4841;29;;;;;4847;1;4848;28;;;4844.0;1748.58203125
1;305300;PEARLS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;2220.0
1;305400;BANANAS;4842;1;4841;26;;;4848;28;;;;;4845.0;1745.11328125
1;305400;PEARLS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;2220.0
1;305500;PEARLS;10002;1;9996;2;9995;28;10004;2;10005;28;;;10003.0;2220.0
1;305500;BANANAS;4842;2;4841;28;;;4848;30;;;;;4845.0;1744.234375
1;305600;PEARLS;9995;30;;;;;9998;1;10005;30;;;9996.5;2222.0
1;305600;BANANAS;4841;30;;;;;4848;30;;;;;4844.5;1744.07421875
1;305700;PEARLS;9998;7;9996;2;9995;29;10004;2;10005;29;;;10001.0;2224.0
1;305700;BANANAS;4842;9;4841;29;;;4848;31;;;;;4845.0;1744.109375
1;305800;PEARLS;9998;10;9996;2;9995;30;10004;2;10005;30;;;10001.0;2224.0
1;305800;BANANAS;4847;1;4842;12;4841;30;4848;32;;;;;4847.5;1744.88671875
1;305900;PEARLS;9995;30;;;;;9998;1;10002;2;10005;30;9996.5;2224.0
1;305900;BANANAS;4841;30;;;;;4846;2;4848;30;;;4843.5;1747.3984375
1;306000;PEARLS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;2226.0
1;306000;BANANAS;4842;26;;;;;4848;1;4849;26;;;4845.0;1743.09375
1;306100;PEARLS;9998;1;9995;25;;;10005;25;;;;;10001.5;2226.0
1;306100;BANANAS;4844;1;4843;25;;;4849;25;;;;;4846.5;1736.50390625
1;306200;PEARLS;9998;6;9996;2;9995;29;10004;2;10005;29;;;10001.0;2226.0
1;306200;BANANAS;4843;8;4842;29;;;4849;31;;;;;4846.0;1737.671875
1;306300;PEARLS;10000;5;9995;28;;;10005;28;;;;;10002.5;2226.0
1;306300;BANANAS;4842;28;;;;;4849;28;;;;;4845.5;1736.98828125
1;306400;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;2226.0
1;306400;BANANAS;4843;2;4842;25;;;4849;27;;;;;4846.0;1737.88671875
1;306500;PEARLS;9998;8;9995;26;;;10005;26;;;;;10001.5;2226.0
1;306500;BANANAS;4843;8;4842;26;;;4849;26;;;;;4846.0;1738.9453125
1;306600;BANANAS;4843;5;4842;22;;;4848;22;;;;;4845.5;1745.0078125
1;306600;PEARLS;10002;3;9998;5;9996;1;10004;1;10005;21;;;10003.0;2226.0
1;306700;BANANAS;4842;26;;;;;4848;23;;;;;4845.0;1745.71875
1;306700;PEARLS;9998;3;9996;1;9995;22;10004;1;10005;22;;;10001.0;2232.0
1;306800;BANANAS;4842;29;;;;;4849;29;;;;;4845.5;1743.2734375
1;306800;PEARLS;10002;2;9995;29;;;10005;29;;;;;10003.5;2232.0
1;306900;BANANAS;4842;25;;;;;4849;25;;;;;4845.5;1741.16796875
1;306900;PEARLS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;2232.0
1;307000;BANANAS;4843;8;4842;22;;;4849;22;;;;;4846.0;1741.796875
1;307000;PEARLS;9998;8;9996;1;9995;21;10004;1;10005;21;;;10001.0;2232.0
1;307100;BANANAS;4842;31;;;;;4849;31;;;;;4845.5;1741.52734375
1;307100;PEARLS;9996;1;9995;30;;;9998;1;10000;6;10004;1;9997.0;2232.0
1;307200;BANANAS;4843;32;;;;;4850;32;;;;;4846.5;1732.4765625
1;307200;PEARLS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;2234.0
1;307300;PEARLS;9996;1;9995;30;;;10002;6;10004;1;10005;30;9999.0;2234.0
1;307300;BANANAS;4843;31;;;;;4844;1;4848;6;4850;31;4843.5;1731.06640625
1;307400;PEARLS;9996;1;9995;23;;;10002;6;10004;1;10005;23;9999.0;2234.0
1;307400;BANANAS;4843;24;;;;;4848;6;4850;24;;;4845.5;1733.66796875
1;307500;BANANAS;4849;1;4845;7;4844;32;4850;32;;;;;4849.5;1729.63671875
1;307500;PEARLS;9998;7;9996;2;9995;30;10004;2;10005;30;;;10001.0;2234.0
1;307600;BANANAS;4843;24;;;;;4844;1;4850;24;;;4843.5;1735.23828125
1;307600;PEARLS;9995;24;;;;;9998;1;10005;24;;;9996.5;2234.0
1;307700;PEARLS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;2236.0
1;307700;BANANAS;4844;26;;;;;4851;26;;;;;4847.5;1731.35546875
1;307800;PEARLS;9995;27;;;;;10005;27;;;;;10000.0;2236.0
1;307800;BANANAS;4844;27;;;;;4851;27;;;;;4847.5;1728.05859375
1;307900;BANANAS;4845;30;;;;;4851;30;;;;;4848.0;1727.03125
1;307900;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;2236.0
1;308000;BANANAS;4845;30;;;;;4850;8;4852;30;;;4847.5;1721.0234375
